Index,Name,Description,Brand,Category,Price,Currency,Stock,EAN,Color,Size,Availability,Internal ID
138,Cannondale Pro X79,The Pro X79 from Cannondale is a cyclocross bike designed for riders who demand lightweight performance.,Cannondale,Cyclocross Bike,4378.69,EUR,21,4187199387871,Orange,M,In Stock,RkUhnLQO7DiV
139,Specialized Speed Z10,The Speed Z10 from Specialized is a endurance bike designed for riders who demand speed.,Specialized,Endurance Bike,3265.02,GBP,32,8384491418814,Green,L,Pre-Order,BHKGA9K9UuDe
140,Merida Carbon Z64,The Carbon Z64 from Merida is a cyclocross bike designed for riders who demand speed.,Merida,Cyclocross Bike,9173.42,EUR,8,0976379980079,Carbon,XXL,Pre-Order,liSA8ioJR8N9
141,Giant Race SLR57,The Race SLR57 from Giant is a road bike designed for riders who demand speed.,Giant,Road Bike,11706.06,EUR,18,6821632110919,Yellow,XL,Out of Stock,Y40yGz5sznVV
142,Merida Carbon X60,The Carbon X60 from Merida is a endurance bike designed for riders who demand versatility.,Merida,Endurance Bike,11213.66,USD,36,5597463725358,Green,ML,Out of Stock,EP7FdQyEejW1
143,Specialized Pro SL73,The Pro SL73 from Specialized is a time trial bike designed for riders who demand speed.,Specialized,Time Trial Bike,7988.37,GBP,34,5632698275071,Silver,XXL,Out of Stock,fiwbiNy9B7va
144,Specialized Carbon RS69,The Carbon RS69 from Specialized is a cyclocross bike designed for riders who demand speed.,Specialized,Cyclocross Bike,6541.23,EUR,10,2870532124668,Silver,S,In Stock,VciMJx9KbX4K
145,Cannondale Performance X49,The Performance X49 from Cannondale is a cyclocross bike designed for riders who demand comfort.,Cannondale,Cyclocross Bike,11650.29,GBP,10,5669953664385,Silver,M,Pre-Order,uIOZoSeeZmNN
146,Pinarello Ultra Z13,The Ultra Z13 from Pinarello is a gravel bike designed for riders who demand speed.,Pinarello,Gravel Bike,11909.14,EUR,7,6666813830999,Black,XS,In Stock,yMgZANeCmj7o
147,Cervélo Aero RX33,The Aero RX33 from Cervélo is a aero bike designed for riders who demand lightweight performance.,Cervélo,Aero Bike,9669.03,USD,16,2480284400619,Green,L,Pre-Order,iBr94oi7hMRa
148,Scott Ultra RX29,The Ultra RX29 from Scott is a gravel bike designed for riders who demand aerodynamics.,Scott,Gravel Bike,8344.54,GBP,38,8650488825051,Blue,S,Pre-Order,kAippkYtNzxu
149,Scott Speed RS98,The Speed RS98 from Scott is a time trial bike designed for riders who demand versatility.,Scott,Time Trial Bike,2215.76,GBP,13,6978436630317,Red,ML,Out of Stock,tCSu1smz0gsG
150,Merida Race Z4,The Race Z4 from Merida is a gravel bike designed for riders who demand aerodynamics.,Merida,Gravel Bike,1648.84,GBP,20,8265915987441,Red,XS,Out of Stock,q61pqK9YbbFx
151,Cervélo Race SLR67,The Race SLR67 from Cervélo is a gravel bike designed for riders who demand versatility.,Cervélo,Gravel Bike,11979.88,GBP,24,6331578452833,Black,XL,In Stock,NVr7mFUkStUN
152,Giant Speed Z2,The Speed Z2 from Giant is a aero bike designed for riders who demand lightweight performance.,Giant,Aero Bike,11504.82,USD,21,8661939330469,Black,XL,In Stock,uRYm0YiSsWKh
153,Merida Performance Z51,The Performance Z51 from Merida is a gravel bike designed for riders who demand comfort.,Merida,Gravel Bike,10440.22,GBP,10,1771690213014,Blue,ML,In Stock,sGC6g1cirAWx
154,Cannondale Lightweight RX63,The Lightweight RX63 from Cannondale is a road bike designed for riders who demand comfort.,Cannondale,Road Bike,7289.67,USD,26,9155153731326,Orange,XL,Pre-Order,o40vsOJpgIgQ
155,BMC Carbon X22,The Carbon X22 from BMC is a endurance bike designed for riders who demand comfort.,BMC,Endurance Bike,1514.02,USD,21,7957342439220,Black,XS,In Stock,VL0rJ239a4rs
156,Trek Pro Z31,The Pro Z31 from Trek is a aero bike designed for riders who demand speed.,Trek,Aero Bike,1742.01,GBP,29,5067502083770,White,M,Pre-Order,JZycV0v1ErQ9
157,Merida Lightweight RX78,The Lightweight RX78 from Merida is a cyclocross bike designed for riders who demand versatility.,Merida,Cyclocross Bike,5478.26,USD,35,0678232005762,Black,XS,Out of Stock,tjzEzCNRVzFY
158,Cannondale Speed X49,The Speed X49 from Cannondale is a endurance bike designed for riders who demand comfort.,Cannondale,Endurance Bike,9046.73,USD,45,1553183594923,Green,XXL,Out of Stock,6B85aI7lPvXN
159,Pinarello Elite RX42,The Elite RX42 from Pinarello is a cyclocross bike designed for riders who demand versatility.,Pinarello,Cyclocross Bike,5373.38,USD,36,2776376711714,Red,L,Pre-Order,FjfswekFQoou
160,Cannondale Performance SL66,The Performance SL66 from Cannondale is a gravel bike designed for riders who demand lightweight performance.,Cannondale,Gravel Bike,6839.87,USD,19,9668810834943,White,L,Pre-Order,H0KU7M2Mzn9i
161,Specialized Elite SLR25,The Elite SLR25 from Specialized is a road bike designed for riders who demand speed.,Specialized,Road Bike,9514.87,EUR,49,4840327452212,Carbon,L,In Stock,s4gpsFJ2VNim
162,BMC Pro RX31,The Pro RX31 from BMC is a endurance bike designed for riders who demand speed.,BMC,Endurance Bike,4143.15,GBP,14,1287382600558,White,M,In Stock,8W7D6WwGo9bO
163,Merida Endurance X85,The Endurance X85 from Merida is a road bike designed for riders who demand lightweight performance.,Merida,Road Bike,2025.05,USD,4,7520912344665,Yellow,XXL,Out of Stock,dl4Gs5n8kR1n
164,Cannondale Aero Z5,The Aero Z5 from Cannondale is a endurance bike designed for riders who demand lightweight performance.,Cannondale,Endurance Bike,3200.91,GBP,0,8653261813564,Silver,XL,In Stock,MfEXMKpXa0vt
165,Giant Race Z31,The Race Z31 from Giant is a aero bike designed for riders who demand speed.,Giant,Aero Bike,10927.97,GBP,21,3975748002901,Orange,S,Pre-Order,HcXvEFx0fHAT
166,Giant Pro X42,The Pro X42 from Giant is a endurance bike designed for riders who demand lightweight performance.,Giant,Endurance Bike,10360.87,USD,4,7521232568382,Orange,L,In Stock,iXiUgRViIC92
167,BMC Race RX77,The Race RX77 from BMC is a aero bike designed for riders who demand versatility.,BMC,Aero Bike,3422.09,GBP,22,9307912256795,Yellow,XS,Out of Stock,LQuy20usU7aV
168,Cervélo Elite Z11,The Elite Z11 from Cervélo is a time trial bike designed for riders who demand aerodynamics.,Cervélo,Time Trial Bike,8592.56,GBP,37,9321584426638,Red,XXL,Pre-Order,o4lJV4u9m3gW
169,Pinarello Speed SL2,The Speed SL2 from Pinarello is a time trial bike designed for riders who demand speed.,Pinarello,Time Trial Bike,6854.62,EUR,45,0579799506961,Blue,XXL,Pre-Order,z2zdArICKOxa
170,BMC Pro RS37,The Pro RS37 from BMC is a endurance bike designed for riders who demand aerodynamics.,BMC,Endurance Bike,5546.79,USD,4,9895804912424,Red,XS,In Stock,kHnk841WHq5h
171,Trek Performance Z92,The Performance Z92 from Trek is a aero bike designed for riders who demand versatility.,Trek,Aero Bike,5323.63,GBP,25,3787768859741,White,S,Pre-Order,CrAT9DoK03YQ
172,Giant Lightweight Z15,The Lightweight Z15 from Giant is a cyclocross bike designed for riders who demand aerodynamics.,Giant,Cyclocross Bike,8846.83,GBP,2,2230617241034,Carbon,XS,In Stock,HwEu3F8oJz2A
173,Trek Carbon SL84,The Carbon SL84 from Trek is a time trial bike designed for riders who demand versatility.,Trek,Time Trial Bike,4136.52,EUR,32,8385925844218,Blue,XL,Out of Stock,XY9Xa3i81Td9
174,Pinarello Pro SLR78,The Pro SLR78 from Pinarello is a gravel bike designed for riders who demand lightweight performance.,Pinarello,Gravel Bike,7042.12,GBP,0,5375025855872,Red,XXL,Pre-Order,ulsvpppTLd8L
175,Merida Performance RX7,The Performance RX7 from Merida is a endurance bike designed for riders who demand lightweight performance.,Merida,Endurance Bike,2252.67,GBP,39,7689913743442,Blue,L,Out of Stock,pcjtBQRASwR8
176,Giant Pro RX97,The Pro RX97 from Giant is a time trial bike designed for riders who demand comfort.,Giant,Time Trial Bike,7347.07,EUR,28,5567236615997,Red,XL,Pre-Order,FVj8WrvK5jxw
177,BMC Race RS95,The Race RS95 from BMC is a road bike designed for riders who demand lightweight performance.,BMC,Road Bike,10005.79,GBP,46,4774523490537,Silver,L,In Stock,2OGEBFuhYK60
178,Cervélo Ultra SL62,The Ultra SL62 from Cervélo is a gravel bike designed for riders who demand versatility.,Cervélo,Gravel Bike,9958.68,EUR,12,0736140320112,Silver,S,Out of Stock,U2oGs4VrZr7v
179,Colnago Elite Z88,The Elite Z88 from Colnago is a time trial bike designed for riders who demand versatility.,Colnago,Time Trial Bike,6456.06,USD,40,8454572200416,Carbon,M,Pre-Order,XJynCYxquJnE
180,Merida Performance RS55,The Performance RS55 from Merida is a gravel bike designed for riders who demand versatility.,Merida,Gravel Bike,8427.15,EUR,47,4974608408517,Red,ML,Out of Stock,FaYNU01vGCIb
181,Trek Ultra SL10,The Ultra SL10 from Trek is a aero bike designed for riders who demand versatility.,Trek,Aero Bike,9118.86,EUR,24,8597558087489,Blue,M,Out of Stock,uk3kdIJVNp5G
182,Cannondale Carbon RS16,The Carbon RS16 from Cannondale is a road bike designed for riders who demand versatility.,Cannondale,Road Bike,11967.8,GBP,11,6897196456762,Green,XXL,In Stock,tqLMjxYaYwBg
183,Cannondale Performance RX87,The Performance RX87 from Cannondale is a endurance bike designed for riders who demand comfort.,Cannondale,Endurance Bike,3012.08,EUR,43,6816863401738,Blue,L,Out of Stock,iB8VJqFOxh3t
184,Scott Performance RX73,The Performance RX73 from Scott is a aero bike designed for riders who demand speed.,Scott,Aero Bike,5420.77,USD,29,0597885064946,Carbon,L,Pre-Order,jwZ6yZbXefiD
185,BMC Speed RS88,The Speed RS88 from BMC is a endurance bike designed for riders who demand comfort.,BMC,Endurance Bike,8097.58,EUR,6,8168626801556,Blue,XL,In Stock,QqofiJ6DDHFF
186,BMC Ultra SLR7,The Ultra SLR7 from BMC is a cyclocross bike designed for riders who demand versatility.,BMC,Cyclocross Bike,10924.71,EUR,27,0898285503808,Red,XS,Pre-Order,AvZI1KE7ptL7
187,Giant Ultra X63,The Ultra X63 from Giant is a gravel bike designed for riders who demand comfort.,Giant,Gravel Bike,6135.27,USD,47,9293975728086,Carbon,XXL,In Stock,Z2UkFeZ7WgR5
188,Specialized Endurance RS97,The Endurance RS97 from Specialized is a aero bike designed for riders who demand versatility.,Specialized,Aero Bike,2874.7,EUR,33,8547006826472,Blue,S,Pre-Order,M7mhXH9cjCS3
189,Colnago Carbon Z14,The Carbon Z14 from Colnago is a cyclocross bike designed for riders who demand comfort.,Colnago,Cyclocross Bike,3237.79,GBP,38,9125663276530,White,ML,Pre-Order,o7vWQBzI4Did
190,Specialized Lightweight SL75,The Lightweight SL75 from Specialized is a aero bike designed for riders who demand versatility.,Specialized,Aero Bike,5759.05,GBP,48,4009001329192,Blue,XS,Out of Stock,Uraic7NnaLC8
191,Trek Endurance RS81,The Endurance RS81 from Trek is a aero bike designed for riders who demand versatility.,Trek,Aero Bike,7665.85,GBP,22,9180446255959,Blue,L,Out of Stock,R8QXArzxOT8r
192,Pinarello Race SL49,The Race SL49 from Pinarello is a road bike designed for riders who demand lightweight performance.,Pinarello,Road Bike,1837.44,USD,19,2488542820726,Red,XS,In Stock,5HrGmhsB8hyA
193,Specialized Elite X36,The Elite X36 from Specialized is a road bike designed for riders who demand lightweight performance.,Specialized,Road Bike,3352.58,GBP,45,1880704075000,Black,M,Out of Stock,oKiVqLsiQ756
194,Trek Aero RX67,The Aero RX67 from Trek is a aero bike designed for riders who demand lightweight performance.,Trek,Aero Bike,4278.61,GBP,14,6618995530761,Silver,M,Out of Stock,3r8LInmzorDd
195,Specialized Ultra RX99,The Ultra RX99 from Specialized is a time trial bike designed for riders who demand versatility.,Specialized,Time Trial Bike,7585.36,EUR,32,1902991474015,White,L,In Stock,3Pi1YsvZTAbs
196,Giant Performance RS73,The Performance RS73 from Giant is a time trial bike designed for riders who demand lightweight performance.,Giant,Time Trial Bike,9398.07,USD,22,3514360995930,Yellow,M,In Stock,HT6ZMjApioZH
197,Specialized Carbon SL18,The Carbon SL18 from Specialized is a road bike designed for riders who demand aerodynamics.,Specialized,Road Bike,9261.18,USD,43,9366483765713,Silver,ML,Out of Stock,siSnH0sWcmfk
198,Trek Endurance SLR81,The Endurance SLR81 from Trek is a time trial bike designed for riders who demand comfort.,Trek,Time Trial Bike,10421.28,EUR,2,1025021217946,Green,XL,In Stock,SXxzhmSGHgR9
199,Scott Speed X50,The Speed X50 from Scott is a gravel bike designed for riders who demand comfort.,Scott,Gravel Bike,2550.37,GBP,4,0586170407312,White,S,In Stock,tjD6lQfiNBDC
200,Giant Speed SLR16,The Speed SLR16 from Giant is a endurance bike designed for riders who demand versatility.,Giant,Endurance Bike,10224.5,GBP,29,7126615925207,Orange,XXL,Pre-Order,P8NX80dZiBA7
201,Colnago Carbon RS11,The Carbon RS11 from Colnago is a endurance bike designed for riders who demand comfort.,Colnago,Endurance Bike,4936.67,GBP,25,2409385623304,Orange,XS,In Stock,kobvBs8236I5
202,Merida Aero SL24,The Aero SL24 from Merida is a gravel bike designed for riders who demand aerodynamics.,Merida,Gravel Bike,7993.29,GBP,3,7970849910700,Yellow,XXL,In Stock,O7MCxTWpCOF2
203,Pinarello Speed X71,The Speed X71 from Pinarello is a time trial bike designed for riders who demand aerodynamics.,Pinarello,Time Trial Bike,6417.56,USD,6,9427292551251,Carbon,XL,In Stock,ajWSIDrXaMOk
204,BMC Performance RS25,The Performance RS25 from BMC is a road bike designed for riders who demand aerodynamics.,BMC,Road Bike,11913.17,EUR,0,0211045360363,Green,ML,Pre-Order,OXhmZe5hAb5r
205,Cannondale Aero RX69,The Aero RX69 from Cannondale is a gravel bike designed for riders who demand lightweight performance.,Cannondale,Gravel Bike,3759.89,USD,16,4737841010650,Red,ML,Pre-Order,E3ERFX4oBlFb
206,Trek Aero RS25,The Aero RS25 from Trek is a cyclocross bike designed for riders who demand aerodynamics.,Trek,Cyclocross Bike,7517.38,EUR,20,0102553263547,Black,S,Out of Stock,IUytX9vWFYuD
207,Pinarello Ultra SL12,The Ultra SL12 from Pinarello is a time trial bike designed for riders who demand versatility.,Pinarello,Time Trial Bike,9375.93,USD,8,6452215709685,Black,XS,In Stock,sae80SbWW3ti
208,Scott Ultra X40,The Ultra X40 from Scott is a gravel bike designed for riders who demand lightweight performance.,Scott,Gravel Bike,2569.31,USD,29,9243947422083,Carbon,XL,Out of Stock,OUJOgOdKiUDA
209,Colnago Aero RX16,The Aero RX16 from Colnago is a road bike designed for riders who demand comfort.,Colnago,Road Bike,4817.13,GBP,48,4920664426337,Red,M,Pre-Order,hmiY0scNj4RT
210,BMC Performance Z46,The Performance Z46 from BMC is a road bike designed for riders who demand speed.,BMC,Road Bike,5693.94,EUR,8,3755580487988,Blue,XL,Pre-Order,Z857k9IgeSWL
211,BMC Carbon SL27,The Carbon SL27 from BMC is a aero bike designed for riders who demand comfort.,BMC,Aero Bike,1847.46,EUR,7,4420219463909,White,M,Pre-Order,bPioqsolpz5c
212,Trek Pro RX49,The Pro RX49 from Trek is a cyclocross bike designed for riders who demand aerodynamics.,Trek,Cyclocross Bike,4047.33,EUR,11,3143579271536,Red,XL,In Stock,KuLkKpIsF9Te
213,BMC Pro Z61,The Pro Z61 from BMC is a endurance bike designed for riders who demand lightweight performance.,BMC,Endurance Bike,2336.47,EUR,42,4512389211846,Red,XXL,Out of Stock,vQPjt9BcVvGu
214,Merida Lightweight Z71,The Lightweight Z71 from Merida is a aero bike designed for riders who demand aerodynamics.,Merida,Aero Bike,2084.54,EUR,48,9352575900785,Black,L,Out of Stock,v3d1Uz0sJbrf
215,Trek Aero Z89,The Aero Z89 from Trek is a endurance bike designed for riders who demand comfort.,Trek,Endurance Bike,7657.07,GBP,39,7255732510874,White,L,Pre-Order,CyNSOlm1Pyj6
216,Specialized Race Z19,The Race Z19 from Specialized is a aero bike designed for riders who demand speed.,Specialized,Aero Bike,3549.59,USD,7,3914462181561,Blue,XXL,Out of Stock,q0O2MzMg8CRC
217,Scott Lightweight SLR13,The Lightweight SLR13 from Scott is a endurance bike designed for riders who demand lightweight performance.,Scott,Endurance Bike,3498.46,EUR,6,5528573528139,Black,ML,Out of Stock,TWAySit5jW1t
218,Specialized Pro RS56,The Pro RS56 from Specialized is a endurance bike designed for riders who demand speed.,Specialized,Endurance Bike,3118.12,EUR,30,9931738807326,Green,XS,In Stock,ofrbNxqIaS2i
219,Cervélo Elite Z49,The Elite Z49 from Cervélo is a road bike designed for riders who demand comfort.,Cervélo,Road Bike,3316.53,GBP,39,8249218415951,Red,XS,Pre-Order,PfEqaIYpQG8B
220,Specialized Endurance X18,The Endurance X18 from Specialized is a endurance bike designed for riders who demand lightweight performance.,Specialized,Endurance Bike,8405.43,EUR,16,6515840844117,Orange,L,Out of Stock,HoUffw1mKWYn
221,Trek Race Z86,The Race Z86 from Trek is a road bike designed for riders who demand versatility.,Trek,Road Bike,1606.93,GBP,33,2841747334277,Black,XXL,In Stock,hW4R2ZcN1ize
222,Cannondale Carbon RS88,The Carbon RS88 from Cannondale is a road bike designed for riders who demand aerodynamics.,Cannondale,Road Bike,9680.35,USD,36,6068214674028,Green,XL,Pre-Order,kWasb5cyHXdu
223,Cervélo Carbon RX68,The Carbon RX68 from Cervélo is a gravel bike designed for riders who demand lightweight performance.,Cervélo,Gravel Bike,8832.22,GBP,7,3382763508272,Carbon,XXL,In Stock,4QlEp6EZtx7S
224,Pinarello Pro X98,The Pro X98 from Pinarello is a endurance bike designed for riders who demand versatility.,Pinarello,Endurance Bike,5611.78,EUR,13,4166250216408,Yellow,M,In Stock,eyH8yQX2Iako
225,Pinarello Lightweight Z84,The Lightweight Z84 from Pinarello is a gravel bike designed for riders who demand speed.,Pinarello,Gravel Bike,6029.54,EUR,46,1947756907638,Yellow,XS,Out of Stock,9DL7tyb1fUbZ
226,Cannondale Speed SLR54,The Speed SLR54 from Cannondale is a road bike designed for riders who demand versatility.,Cannondale,Road Bike,9868.08,USD,22,1248594137007,Carbon,ML,Out of Stock,IiJQj6lKeRY0
227,Cervélo Endurance SLR91,The Endurance SLR91 from Cervélo is a cyclocross bike designed for riders who demand lightweight performance.,Cervélo,Cyclocross Bike,10491.01,EUR,41,1872481400324,Silver,XXL,Pre-Order,T41OSUgbYHfy
228,Giant Aero RS93,The Aero RS93 from Giant is a road bike designed for riders who demand versatility.,Giant,Road Bike,3263.73,EUR,29,0073092687474,Red,M,Pre-Order,PGneRQOE573s
229,Merida Ultra X12,The Ultra X12 from Merida is a time trial bike designed for riders who demand aerodynamics.,Merida,Time Trial Bike,7861.23,USD,24,5197073208288,Green,ML,Out of Stock,I5p792hRFA2Q
230,Trek Aero SLR88,The Aero SLR88 from Trek is a aero bike designed for riders who demand aerodynamics.,Trek,Aero Bike,4850.85,USD,21,2543565296921,Blue,M,Out of Stock,3XsCftn1gjAr
